date,actual,year,month
1989-12-01,19.40918,1989,12
1990-01-01,19.402802,1990,1
1990-02-01,22.798737,1990,2
1990-03-01,24.276947,1990,3
1990-04-01,28.242828,1990,4
1990-05-01,29.359009,1990,5
1990-06-01,29.163239,1990,6
1990-07-01,28.061096,1990,7
1990-08-01,28.7305,1990,8
1990-09-01,28.064178,1990,9
1990-10-01,26.007782,1990,10
1990-11-01,23.861053,1990,11
1990-12-01,19.70639,1990,12
1991-01-01,18.425568,1991,1
1991-02-01,23.794098,1991,2
1991-03-01,27.743927,1991,3
1991-04-01,29.797638,1991,4
1991-05-01,30.664581,1991,5
1991-06-01,29.390594,1991,6
1991-07-01,28.888031,1991,7
1991-08-01,28.676788,1991,8
1991-09-01,28.421356,1991,9
1991-10-01,26.771942,1991,10
1991-11-01,22.509918,1991,11
1991-12-01,19.206451,1991,12
1992-01-01,18.376862,1992,1
1992-02-01,21.243378,1992,2
1992-03-01,27.39505,1992,3
1992-04-01,30.527618,1992,4
1992-05-01,29.082855,1992,5
1992-06-01,29.525269,1992,6
1992-07-01,28.531708,1992,7
1992-08-01,28.4404,1992,8
1992-09-01,28.17627,1992,9
1992-10-01,26.884186,1992,10
1992-11-01,23.598236,1992,11
1992-12-01,18.9086,1992,12
1993-01-01,18.82315,1993,1
1993-02-01,22.887787,1993,2
1993-03-01,25.732025,1993,3
1993-04-01,29.023193,1993,4
1993-05-01,29.877777,1993,5
1993-06-01,29.215118,1993,6
1993-07-01,29.03244,1993,7
1993-08-01,28.292786,1993,8
1993-09-01,27.69577,1993,9
1993-10-01,27.194,1993,10
1993-11-01,23.446991,1993,11
1993-12-01,19.739807,1993,12
1994-01-01,19.611603,1994,1
1994-02-01,21.442535,1994,2
1994-03-01,27.903412,1994,3
1994-04-01,29.247833,1994,4
1994-05-01,30.408234,1994,5
1994-06-01,28.952637,1994,6
1994-07-01,28.586426,1994,7
1994-08-01,28.47055,1994,8
1994-09-01,28.364044,1994,9
1994-10-01,27.075104,1994,10
1994-11-01,23.71408,1994,11
1994-12-01,19.399048,1994,12
1995-01-01,18.036407,1995,1
1995-02-01,22.090118,1995,2
1995-03-01,26.878418,1995,3
1995-04-01,31.180573,1995,4
1995-05-01,30.44394,1995,5
1995-06-01,29.458832,1995,6
1995-07-01,28.60318,1995,7
1995-08-01,28.66861,1995,8
1995-09-01,28.131989,1995,9
1995-10-01,26.936981,1995,10
1995-11-01,23.142029,1995,11
1995-12-01,19.578339,1995,12
1996-01-01,19.516876,1996,1
1996-02-01,22.209198,1996,2
1996-03-01,28.092926,1996,3
1996-04-01,29.43573,1996,4
